domain,case_id,original_case_id,final_pred,prob_mean_core,v185_auto_decision,v185_review_or_reject,v195_release_from_review,v195_auto_decision,v195_review_or_reject,v195_plus_release_from_review,v195_plus_new_release_vs_v195,v195_plus_auto_decision,v195_plus_review_or_reject,v195_plus_release_reason,v195_plus_releasing_candidate_n,v195_plus_releasing_candidate_ids,v195_plus_policy_id,task_l6_label,label_idx,v195_auto_error,v195_auto_high_risk_fn,v195_plus_auto_error,v195_plus_auto_high_risk_fn,v195_plus_new_release_error,v195_plus_new_release_high_risk_fn
third_batch,third_TC_2507321,2507321,1,0.871859790517854,True,False,False,True,False,False,False,True,False,v185_already_auto,0,,phase2_min10_both_domain_union,TC,1,False,False,False,False,False,False
third_batch,third_TC_2508954,2508954,1,0.4736491906484874,False,True,True,True,False,True,False,True,False,v195_selected_release,2,v161_final_review_or_reject||tabular_logreg_c1||agreement_release_only||0.985;v161_final_review_or_reject||tabular_logreg_c1||agreement_release_only||0.990,phase2_min10_both_domain_union,TC,1,False,False,False,False,False,False
third_batch,third_TC_2512233,2512233,1,0.6892721903633013,False,True,False,False,True,False,False,False,True,not_released,0,,phase2_min10_both_domain_union,TC,1,False,False,False,False,False,False
third_batch,third_TC_2515105,2515105,1,0.6774198149305662,False,True,False,False,True,False,False,False,True,not_released,0,,phase2_min10_both_domain_union,TC,1,False,False,False,False,False,False
third_batch,third_TC_2516642,2516642,1,0.6183745884326552,True,False,False,True,False,False,False,True,False,v185_already_auto,0,,phase2_min10_both_domain_union,TC,1,False,False,False,False,False,False
third_batch,third_TC_2517975,2517975,1,0.9036018024242752,True,False,False,True,False,False,False,True,False,v185_already_auto,0,,phase2_min10_both_domain_union,TC,1,False,False,False,False,False,False
third_batch,third_TC_2521481,2521481,1,0.3728490214107851,False,True,True,True,False,True,False,True,False,v195_selected_release,3,v161_final_review_or_reject||tabular_logreg_c1||agreement_release_only||0.985;v161_final_review_or_reject||tabular_logreg_c1||agreement_release_only||0.990;v161_final_review_or_reject||tabular_logreg_c1||agreement_release_only||0.995,phase2_min10_both_domain_union,TC,1,False,False,False,False,False,False
third_batch,third_TC_2521505,2521505,1,0.821862555644766,True,False,False,True,False,False,False,True,False,v185_already_auto,0,,phase2_min10_both_domain_union,TC,1,False,False,False,False,False,False
third_batch,third_TC_2523664,2523664,1,0.7728143775137042,True,False,False,True,False,False,False,True,False,v185_already_auto,0,,phase2_min10_both_domain_union,TC,1,False,False,False,False,False,False
third_batch,third_TC_2525195,2525195,1,0.8092842236517598,True,False,False,True,False,False,False,True,False,v185_already_auto,0,,phase2_min10_both_domain_union,TC,1,False,False,False,False,False,False
third_batch,third_TC_2527934,2527934,1,0.6480597132399076,False,True,True,True,False,True,False,True,False,v195_selected_release,1,v161_final_review_or_reject||tabular_logreg_c1||agreement_release_only||0.985,phase2_min10_both_domain_union,TC,1,False,False,False,False,False,False
third_batch,third_TC_2601149,2601149,1,0.5222255151324933,False,True,True,True,False,True,False,True,False,v195_selected_release,3,v161_final_review_or_reject||tabular_logreg_c1||agreement_release_only||0.985;v161_final_review_or_reject||tabular_logreg_c1||agreement_release_only||0.990;v161_final_review_or_reject||tabular_logreg_c1||agreement_release_only||0.995,phase2_min10_both_domain_union,TC,1,False,False,False,False,False,False
third_batch,third_TC_2601648,2601648,1,0.8743162164037218,True,False,False,True,False,False,False,True,False,v185_already_auto,0,,phase2_min10_both_domain_union,TC,1,False,False,False,False,False,False
third_batch,third_TC_2605234,2605234,1,0.8575724540890626,True,False,False,True,False,False,False,True,False,v185_already_auto,0,,phase2_min10_both_domain_union,TC,1,False,False,False,False,False,False
third_batch,third_TC_2605478,2605478,1,0.7742493902139432,False,True,False,False,True,False,False,False,True,not_released,0,,phase2_min10_both_domain_union,TC,1,False,False,False,False,False,False
third_batch,third_TC_2606199,2606199,1,0.4898088055465202,False,True,False,False,True,False,False,False,True,not_released,0,,phase2_min10_both_domain_union,TC,1,False,False,False,False,False,False
third_batch,third_TC_2607029,2607029,1,0.8450871344954222,True,False,False,True,False,False,False,True,False,v185_already_auto,0,,phase2_min10_both_domain_union,TC,1,False,False,False,False,False,False
third_batch,third_AB_2117564,2117564,0,0.2628813740951974,True,False,False,True,False,False,False,True,False,v185_already_auto,0,,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
third_batch,third_AB_2118116,2118116,0,0.347280784560817,True,False,False,True,False,False,False,True,False,v185_already_auto,0,,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
third_batch,third_AB_2118710,2118710,0,0.3373093403876594,True,False,False,True,False,False,False,True,False,v185_already_auto,0,,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
third_batch,third_AB_2118885,2118885,0,0.2594910664109457,False,True,False,False,True,False,False,False,True,not_released,0,,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
third_batch,third_AB_2200377,2200377,0,0.5052947061518012,False,True,False,False,True,True,True,True,False,phase2_min10_both_domain_union,1,v161_final_review_or_reject||tabular_hgb_l2||agreement_release_only||0.990,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
third_batch,third_AB_2210133,2210133,0,0.0570144000405529,True,False,False,True,False,False,False,True,False,v185_already_auto,0,,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
third_batch,third_AB_2210668,2210668,0,0.4838577732945466,False,True,False,False,True,True,True,True,False,phase2_min10_both_domain_union,1,v161_final_review_or_reject||tabular_hgb_l2||agreement_release_only||0.990,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
third_batch,third_AB_2210772,2210772,0,0.1028038180181134,True,False,False,True,False,False,False,True,False,v185_already_auto,0,,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
third_batch,third_AB_2211150,2211150,0,0.3907618040595672,False,True,False,False,True,True,True,True,False,phase2_min10_both_domain_union,1,v161_final_review_or_reject||tabular_hgb_l2||agreement_release_only||0.990,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
third_batch,third_AB_2211378,2211378,0,0.1034399435417664,True,False,False,True,False,False,False,True,False,v185_already_auto,0,,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
third_batch,third_AB_2211778,2211778,0,0.5637815870137112,True,False,False,True,False,False,False,True,False,v185_already_auto,0,,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
third_batch,third_AB_2212023,2212023,0,0.1473415258098008,True,False,False,True,False,False,False,True,False,v185_already_auto,0,,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
third_batch,third_AB_2212318,2212318,0,0.350990496646177,True,False,False,True,False,False,False,True,False,v185_already_auto,0,,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
third_batch,third_AB_2212354,2212354,0,0.384559955062602,False,True,False,False,True,True,True,True,False,phase2_min10_both_domain_union,1,v161_final_review_or_reject||tabular_hgb_l2||agreement_release_only||0.990,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
third_batch,third_AB_2212923,2212923,0,0.0309850851828868,True,False,False,True,False,False,False,True,False,v185_already_auto,0,,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
third_batch,third_AB_2212984,2212984,0,0.4489967408109823,False,True,False,False,True,False,False,False,True,not_released,0,,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
third_batch,third_AB_2213721,2213721,0,0.2575124979626919,True,False,False,True,False,False,False,True,False,v185_already_auto,0,,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
third_batch,third_AB_2213730,2213730,0,0.3263761170658652,False,True,False,False,True,True,True,True,False,phase2_min10_both_domain_union,3,v161_final_review_or_reject||dino_pca128_logreg_c01||agreement_release_only||0.985;v161_final_review_or_reject||dino_pca128_logreg_c01||agreement_release_only||0.990;v161_final_review_or_reject||tabular_hgb_l2||agreement_release_only||0.990,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
third_batch,third_AB_2215789,2215789,0,0.185416929102306,True,False,False,True,False,False,False,True,False,v185_already_auto,0,,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
third_batch,third_AB_2300015,2300015,0,0.0761454636983312,True,False,False,True,False,False,False,True,False,v185_already_auto,0,,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
third_batch,third_AB_2300057,2300057,0,0.4677593890668134,False,True,False,False,True,True,True,True,False,phase2_min10_both_domain_union,1,v161_final_review_or_reject||tabular_hgb_l2||agreement_release_only||0.990,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
third_batch,third_AB_2300065,2300065,0,0.1446478217907023,True,False,False,True,False,False,False,True,False,v185_already_auto,0,,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
third_batch,third_AB_2300136,2300136,0,0.2076224926337957,True,False,False,True,False,False,False,True,False,v185_already_auto,0,,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
third_batch,third_AB_2300472,2300472,0,0.0555147885708072,True,False,False,True,False,False,False,True,False,v185_already_auto,0,,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
third_batch,third_AB_2300486,2300486,0,0.4882271297327427,False,True,False,False,True,True,True,True,False,phase2_min10_both_domain_union,1,v161_final_review_or_reject||tabular_hgb_l2||agreement_release_only||0.990,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
third_batch,third_AB_2300588,2300588,0,0.1341130246614515,False,True,False,False,True,False,False,False,True,not_released,0,,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
third_batch,third_AB_2300746,2300746,0,0.1142340197046591,True,False,False,True,False,False,False,True,False,v185_already_auto,0,,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
third_batch,third_AB_2300874,2300874,0,0.0731000032440708,True,False,False,True,False,False,False,True,False,v185_already_auto,0,,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
third_batch,third_AB_2301448,2301448,0,0.2332161142740988,True,False,False,True,False,False,False,True,False,v185_already_auto,0,,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
third_batch,third_AB_2301595,2301595,0,0.3144518989195142,False,True,False,False,True,False,False,False,True,not_released,0,,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
third_batch,third_AB_2301700,2301700,0,0.1176040966986479,True,False,False,True,False,False,False,True,False,v185_already_auto,0,,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
third_batch,third_AB_2301758,2301758,0,0.2264946587067071,True,False,False,True,False,False,False,True,False,v185_already_auto,0,,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
third_batch,third_AB_2302023,2302023,0,0.5343912674095631,False,True,False,False,True,False,False,False,True,not_released,0,,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
third_batch,third_AB_2302764,2302764,0,0.0842869242899232,True,False,False,True,False,False,False,True,False,v185_already_auto,0,,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
third_batch,third_AB_2303017,2303017,0,0.1509663556766984,True,False,False,True,False,False,False,True,False,v185_already_auto,0,,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
third_batch,third_AB_2304122,2304122,0,0.2066220045231732,True,False,False,True,False,False,False,True,False,v185_already_auto,0,,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
third_batch,third_AB_2304269,2304269,0,0.6816351519747048,False,True,True,True,False,True,False,True,False,v195_selected_release,2,v161_final_review_or_reject||tabular_hgb_l2||agreement_release_only||0.990;v161_final_review_or_reject||tabular_logreg_c1||agreement_release_only||0.985,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
third_batch,third_AB_2305208,2305208,0,0.0911567324845807,True,False,False,True,False,False,False,True,False,v185_already_auto,0,,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
third_batch,third_AB_2306164,2306164,0,0.1913364318038798,True,False,False,True,False,False,False,True,False,v185_already_auto,0,,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
third_batch,third_AB_2307327,2307327,0,0.1807210838603968,True,False,False,True,False,False,False,True,False,v185_already_auto,0,,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
third_batch,third_AB_2307335,2307335,0,0.2497634499253626,False,True,False,False,True,False,False,False,True,not_released,0,,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
third_batch,third_AB_2307827,2307827,0,0.31402973162999,True,False,False,True,False,False,False,True,False,v185_already_auto,0,,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
third_batch,third_AB_2308038,2308038,0,0.6572465883938395,False,True,True,True,False,True,False,True,False,v195_selected_release,2,v161_final_review_or_reject||tabular_hgb_l2||agreement_release_only||0.990;v161_final_review_or_reject||tabular_logreg_c1||agreement_release_only||0.985,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
third_batch,third_AB_2308156,2308156,0,0.4336521392213348,False,True,True,True,False,True,False,True,False,v195_selected_release,2,v161_final_review_or_reject||tabular_hgb_l2||agreement_release_only||0.990;v161_final_review_or_reject||tabular_logreg_c1||agreement_release_only||0.985,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
third_batch,third_AB_2308515,2308515,0,0.1527690198126068,True,False,False,True,False,False,False,True,False,v185_already_auto,0,,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
third_batch,third_AB_2308519,2308519,0,0.3831217621129214,False,True,False,False,True,False,False,False,True,not_released,0,,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
third_batch,third_AB_2308722,2308722,0,0.2427959754613553,False,True,False,False,True,False,False,False,True,not_released,0,,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
third_batch,third_AB_2308724,2308724,0,0.5385274300515852,True,False,False,True,False,False,False,True,False,v185_already_auto,0,,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
third_batch,third_AB_2309019,2309019,0,0.2356099979954811,True,False,False,True,False,False,False,True,False,v185_already_auto,0,,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
third_batch,third_AB_2311903,2311903,0,0.6146046605159267,False,True,False,False,True,True,True,True,False,phase2_min10_both_domain_union,1,v161_final_review_or_reject||tabular_hgb_l2||agreement_release_only||0.990,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
third_batch,third_AB_2312481,2312481,0,0.2362951335122421,True,False,False,True,False,False,False,True,False,v185_already_auto,0,,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
third_batch,third_AB_2313025,2313025,0,0.1221584536124377,True,False,False,True,False,False,False,True,False,v185_already_auto,0,,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
third_batch,third_AB_2313358,2313358,0,0.1462493067381628,True,False,False,True,False,False,False,True,False,v185_already_auto,0,,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
third_batch,third_AB_2313987,2313987,0,0.6598737690426332,False,True,False,False,True,False,False,False,True,not_released,0,,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
third_batch,third_AB_2314008,2314008,0,0.6614647220687583,False,True,False,False,True,True,True,True,False,phase2_min10_both_domain_union,1,v161_final_review_or_reject||tabular_hgb_l2||agreement_release_only||0.990,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
third_batch,third_AB_2315125,2315125,0,0.1556399203072692,True,False,False,True,False,False,False,True,False,v185_already_auto,0,,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
third_batch,third_AB_2320612,2320612,0,0.6174107910955761,False,True,False,False,True,True,True,True,False,phase2_min10_both_domain_union,1,v161_final_review_or_reject||tabular_hgb_l2||agreement_release_only||0.990,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
third_batch,third_AB_2400480,2400480,0,0.5295466880143483,False,True,False,False,True,True,True,True,False,phase2_min10_both_domain_union,1,v161_final_review_or_reject||tabular_hgb_l2||agreement_release_only||0.990,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
third_batch,third_AB_2401826,2401826,0,0.1382470323352989,True,False,False,True,False,False,False,True,False,v185_already_auto,0,,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
third_batch,third_AB_2402260,2402260,0,0.1607808281460306,True,False,False,True,False,False,False,True,False,v185_already_auto,0,,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
third_batch,third_AB_2402347,2402347,0,0.1895501769285178,True,False,False,True,False,False,False,True,False,v185_already_auto,0,,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
third_batch,third_AB_2404316,2404316,0,0.1838515116986714,False,True,False,False,True,False,False,False,True,not_released,0,,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
third_batch,third_AB_2405382,2405382,0,0.0996613812603351,True,False,False,True,False,False,False,True,False,v185_already_auto,0,,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
third_batch,third_AB_2405507,2405507,0,0.6024535149188309,False,True,False,False,True,True,True,True,False,phase2_min10_both_domain_union,1,v161_final_review_or_reject||tabular_hgb_l2||agreement_release_only||0.990,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
third_batch,third_AB_2405577,2405577,0,0.4770441907832136,False,True,False,False,True,True,True,True,False,phase2_min10_both_domain_union,1,v161_final_review_or_reject||tabular_hgb_l2||agreement_release_only||0.990,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
third_batch,third_AB_2406365,2406365,0,0.2772596432228794,True,False,False,True,False,False,False,True,False,v185_already_auto,0,,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
third_batch,third_AB_2406696,2406696,0,0.3900620238469683,False,True,False,False,True,True,True,True,False,phase2_min10_both_domain_union,3,v161_final_review_or_reject||dino_pca128_logreg_c01||agreement_release_only||0.985;v161_final_review_or_reject||dino_pca128_logreg_c01||agreement_release_only||0.990;v161_final_review_or_reject||tabular_hgb_l2||agreement_release_only||0.990,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
third_batch,third_AB_2406802,2406802,0,0.197249143044925,True,False,False,True,False,False,False,True,False,v185_already_auto,0,,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
third_batch,third_AB_2407116,2407116,0,0.1838156371007186,True,False,False,True,False,False,False,True,False,v185_already_auto,0,,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
third_batch,third_AB_2407534,2407534,0,0.1295329782175109,True,False,False,True,False,False,False,True,False,v185_already_auto,0,,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
third_batch,third_AB_2407535,2407535,0,0.090317062839609,True,False,False,True,False,False,False,True,False,v185_already_auto,0,,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
third_batch,third_AB_2408611,2408611,0,0.1868771982355906,True,False,False,True,False,False,False,True,False,v185_already_auto,0,,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
third_batch,third_AB_2409057,2409057,0,0.1088076502285935,True,False,False,True,False,False,False,True,False,v185_already_auto,0,,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
third_batch,third_AB_2409883,2409883,0,0.1498952374511322,False,True,False,False,True,False,False,False,True,not_released,0,,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
third_batch,third_AB_2410218,2410218,0,0.3461703757889027,False,True,False,False,True,False,False,False,True,not_released,0,,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
third_batch,third_AB_2411712,2411712,0,0.4140203159680002,False,True,False,False,True,False,False,False,True,not_released,0,,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
third_batch,third_AB_2411922,2411922,0,0.0871763191121681,True,False,False,True,False,False,False,True,False,v185_already_auto,0,,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
third_batch,third_AB_2412683,2412683,0,0.2918578477491736,False,True,False,False,True,False,False,False,True,not_released,0,,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
third_batch,third_AB_2412764,2412764,0,0.4036940886815881,False,True,False,False,True,True,True,True,False,phase2_min10_both_domain_union,1,v161_final_review_or_reject||tabular_hgb_l2||agreement_release_only||0.990,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
third_batch,third_AB_2414018,2414018,0,0.4698527621863849,False,True,True,True,False,True,False,True,False,v195_selected_release,2,v161_final_review_or_reject||tabular_hgb_l2||agreement_release_only||0.990;v161_final_review_or_reject||tabular_logreg_c1||agreement_release_only||0.985,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
third_batch,third_AB_2414420,2414420,0,0.1375469082701949,True,False,False,True,False,False,False,True,False,v185_already_auto,0,,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
third_batch,third_AB_2415113,2415113,0,0.2121159659774073,True,False,False,True,False,False,False,True,False,v185_already_auto,0,,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
third_batch,third_AB_2415566,2415566,0,0.3523305254147886,False,True,False,False,True,True,True,True,False,phase2_min10_both_domain_union,1,v161_final_review_or_reject||tabular_hgb_l2||agreement_release_only||0.990,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
third_batch,third_AB_2416591,2416591,0,0.2731977640895337,True,False,False,True,False,False,False,True,False,v185_already_auto,0,,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
third_batch,third_AB_2416799,2416799,0,0.347610187342445,True,False,False,True,False,False,False,True,False,v185_already_auto,0,,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
third_batch,third_AB_2417090,2417090,0,0.2599582327684039,True,False,False,True,False,False,False,True,False,v185_already_auto,0,,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
third_batch,third_AB_2417308,2417308,0,0.2834489879486763,False,True,False,False,True,False,False,False,True,not_released,0,,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
third_batch,third_AB_2417462,2417462,0,0.2392598873920749,True,False,False,True,False,False,False,True,False,v185_already_auto,0,,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
third_batch,third_AB_2417620,2417620,0,0.2697731482560089,True,False,False,True,False,False,False,True,False,v185_already_auto,0,,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
third_batch,third_AB_2417981,2417981,0,0.2400124710724095,True,False,False,True,False,False,False,True,False,v185_already_auto,0,,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
third_batch,third_AB_2418081,2418081,0,0.2051756803325541,True,False,False,True,False,False,False,True,False,v185_already_auto,0,,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
third_batch,third_AB_2418110,2418110,0,0.3975849405057381,False,True,False,False,True,False,False,False,True,not_released,0,,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
third_batch,third_AB_2418520,2418520,0,0.377104476211446,False,True,False,False,True,False,False,False,True,not_released,0,,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
third_batch,third_AB_2419181,2419181,0,0.6213918051726862,False,True,False,False,True,True,True,True,False,phase2_min10_both_domain_union,1,v161_final_review_or_reject||tabular_hgb_l2||agreement_release_only||0.990,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
third_batch,third_AB_2420493,2420493,0,0.2808822803385857,False,True,False,False,True,False,False,False,True,not_released,0,,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
third_batch,third_AB_2420590,2420590,0,0.2197322528586283,True,False,False,True,False,False,False,True,False,v185_already_auto,0,,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
third_batch,third_AB_2421456,2421456,0,0.3240709017439245,False,True,False,False,True,False,False,False,True,not_released,0,,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
third_batch,third_AB_2421492,2421492,0,0.571609556899666,False,True,False,False,True,True,True,True,False,phase2_min10_both_domain_union,1,v161_final_review_or_reject||tabular_hgb_l2||agreement_release_only||0.990,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
third_batch,third_AB_2421713,2421713,0,0.206975546181454,False,True,False,False,True,False,False,False,True,not_released,0,,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
third_batch,third_AB_2421716,2421716,0,0.4736330826274307,False,True,False,False,True,True,True,True,False,phase2_min10_both_domain_union,1,v161_final_review_or_reject||tabular_hgb_l2||agreement_release_only||0.990,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
third_batch,third_AB_2421764,2421764,0,0.2004755948668609,False,True,False,False,True,False,False,False,True,not_released,0,,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
third_batch,third_AB_2421943,2421943,0,0.2888339764927221,False,True,False,False,True,False,False,False,True,not_released,0,,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
third_batch,third_AB_2422066,2422066,0,0.5500341844112425,False,True,True,True,False,True,False,True,False,v195_selected_release,2,v161_final_review_or_reject||tabular_logreg_c1||agreement_release_only||0.985;v161_final_review_or_reject||tabular_logreg_c1||agreement_release_only||0.990,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
third_batch,third_AB_2422166,2422166,0,0.2352972340114757,True,False,False,True,False,False,False,True,False,v185_already_auto,0,,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
third_batch,third_AB_2424860,2424860,0,0.118862104502533,True,False,False,True,False,False,False,True,False,v185_already_auto,0,,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
third_batch,third_AB_2425124,2425124,0,0.3097378037371174,True,False,False,True,False,False,False,True,False,v185_already_auto,0,,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
third_batch,third_AB_2425182,2425182,0,0.165469345936453,True,False,False,True,False,False,False,True,False,v185_already_auto,0,,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
third_batch,third_AB_2425313,2425313,0,0.247645188891301,True,False,False,True,False,False,False,True,False,v185_already_auto,0,,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
third_batch,third_AB_2425427,2425427,0,0.2423923409317779,False,True,False,False,True,False,False,False,True,not_released,0,,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
third_batch,third_AB_2425635,2425635,0,0.4078112500464914,True,False,False,True,False,False,False,True,False,v185_already_auto,0,,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
third_batch,third_AB_2425821,2425821,0,0.5557087837800004,False,True,False,False,True,True,True,True,False,phase2_min10_both_domain_union,1,v161_final_review_or_reject||tabular_hgb_l2||agreement_release_only||0.990,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
third_batch,third_AB_2426171,2426171,0,0.4915557241272184,False,True,False,False,True,True,True,True,False,phase2_min10_both_domain_union,1,v161_final_review_or_reject||tabular_hgb_l2||agreement_release_only||0.990,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
third_batch,third_AB_2426178,2426178,0,0.1270716555572396,True,False,False,True,False,False,False,True,False,v185_already_auto,0,,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
third_batch,third_AB_2500366,2500366,0,0.2429441549616871,False,True,False,False,True,False,False,False,True,not_released,0,,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
third_batch,third_AB_2500842,2500842,0,0.4522076686347869,False,True,False,False,True,False,False,False,True,not_released,0,,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
third_batch,third_AB_2500987,2500987,0,0.315322932480246,False,True,False,False,True,True,True,True,False,phase2_min10_both_domain_union,2,v161_final_review_or_reject||dino_pca128_logreg_c01||agreement_release_only||0.985;v161_final_review_or_reject||dino_pca128_logreg_c01||agreement_release_only||0.990,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
third_batch,third_AB_2501185,2501185,0,0.4725937724774562,False,True,False,False,True,True,True,True,False,phase2_min10_both_domain_union,1,v161_final_review_or_reject||tabular_hgb_l2||agreement_release_only||0.990,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
third_batch,third_AB_2501385,2501385,0,0.1142834998096749,True,False,False,True,False,False,False,True,False,v185_already_auto,0,,phase2_min10_both_domain_union,AB,0,False,False,False,False,False,False
