run_dir,source_file,direction_tags,n_rows,columns,table_kind,feature_set,model,weight_mode,objective,all_threshold,old_threshold,third_threshold,all_accuracy,all_balanced_accuracy,all_auc,all_sensitivity_high,all_specificity_low,all_f1,old_accuracy,old_balanced_accuracy,old_auc,old_sensitivity_high,old_specificity_low,old_f1,third_accuracy,third_balanced_accuracy,third_auc,third_sensitivity_high,third_specificity_low,third_f1,adapt_accuracy,adapt_balanced_accuracy,adapt_auc,adapt_sensitivity_high,adapt_specificity_low,adapt_f1,holdout_accuracy,holdout_balanced_accuracy,holdout_auc,holdout_sensitivity_high,holdout_specificity_low,holdout_f1,external_accuracy,external_balanced_accuracy,external_auc,external_sensitivity_high,external_specificity_low,external_f1,selection_score,old_guard_090,old_guard_092,folds,primary_metric,feature_model,global_pool,input_variant,image_size,estimator,threshold,method,weight,subset,extra_tag,source,boundary,n_internal,n_external_strict,n_candidates
114_old_third_no64_meta_stack_plus_dinov3vitl_qkvb448_113_20260524,outputs/batch1_batch2_task567_20260514/task7_adaptation_runs/114_old_third_no64_meta_stack_plus_dinov3vitl_qkvb448_113_20260524/no64_meta_stack_cv_summary.csv,meta_stack;stacking;dinov3;dino;qkvb,192.0,feature_set|model|weight_mode|objective|all_threshold|all_accuracy|all_balanced_accuracy|all_f1|all_tn|all_fp|all_fn|all_tp|all_sensitivity_high|all_specificity_low|all_auc|old_threshold|old_accuracy|old_balanced_accuracy|old_f1|old_tn|old_fp|old_fn|old_tp|old_sensitivity_high|old_specificity_low|old_auc|third_threshold|third_accuracy|third_balanced_accuracy|third_f1|third_tn|third_fp|third_fn|third_tp|third_sensitivity_high|third_specificity_low|third_auc|adapt_threshold|adapt_accuracy|adapt_balanced_accuracy|adapt_f1|adapt_tn|adapt_fp|adapt_fn|adapt_tp|adapt_sensitivity_high|adapt_specificity_low|adapt_auc|holdout_threshold|holdout_accuracy|holdout_balanced_accuracy|holdout_f1|holdout_tn|holdout_fp|holdout_fn|holdout_tp|holdout_sensitivity_high|holdout_specificity_low|holdout_auc|old_guard_092|old_guard_090|selection_score,best_row_by_selection_or_balanced_accuracy,prob_only,logreg_bal_c0.03,none,old_third_balanced,0.4799999999999999,0.4799999999999999,0.4799999999999999,0.8612521150592216,0.8585494248391499,0.8990422109573016,0.8475336322869955,0.8695652173913043,0.8217391304347826,0.9228070175438596,0.922798463356974,0.9483845547675336,0.9219858156028368,0.9236111111111112,0.9219858156028368,0.803921568627451,0.7771668118466899,0.799651567944251,0.7195121951219512,0.8348214285714286,0.6629213483146067,0.6944444444444444,0.6396103896103896,0.6988636363636364,0.8863636363636364,0.3928571428571428,0.78,0.8376068376068376,0.7121374865735768,0.6934747583243824,0.5263157894736842,0.8979591836734694,0.5128205128205128,,,,,,,0.8554534507620819,True,True,,,,,,,,,,,,,,,,,
115_old_third_eva02L336_wpc_feature_cv_20260524,outputs/batch1_batch2_task567_20260514/task7_adaptation_runs/115_old_third_eva02L336_wpc_feature_cv_20260524/dinov3_feature_cv_summary.csv,whole_plus_crop;dinov3;dino;eva,156.0,feature_model|global_pool|input_variant|image_size|estimator|weight_mode|objective|all_threshold|all_accuracy|all_balanced_accuracy|all_f1|all_tn|all_fp|all_fn|all_tp|all_sensitivity_high|all_specificity_low|all_auc|old_threshold|old_accuracy|old_balanced_accuracy|old_f1|old_tn|old_fp|old_fn|old_tp|old_sensitivity_high|old_specificity_low|old_auc|third_threshold|third_accuracy|third_balanced_accuracy|third_f1|third_tn|third_fp|third_fn|third_tp|third_sensitivity_high|third_specificity_low|third_auc|selection_score|old_guard_090|old_guard_092,best_row_by_selection_or_balanced_accuracy,,,domain_label_third_up,balanced_accuracy,0.4449999999999999,0.4449999999999999,0.4449999999999999,0.6362098138747885,0.6610572236303374,0.7010382140768181,0.7623318385650224,0.5597826086956522,0.6126126126126126,0.6421052631578947,0.6436170212765957,0.6839539007092198,0.7872340425531915,0.5,0.6851851851851852,0.630718954248366,0.6588632404181185,0.6999128919860627,0.7195121951219512,0.5982142857142857,0.5108225108225108,,,,,,,,,,,,,,,,,,,0.3874141851475611,False,False,,,eva02_large_patch14_clip_336.merged2b,avg,whole_plus_crop,336.0,logreg_bal_c0.003,,,,,,,,,,
116_old_third_no64_meta_stack_multi_qkvb_sources_20260524,outputs/batch1_batch2_task567_20260514/task7_adaptation_runs/116_old_third_no64_meta_stack_multi_qkvb_sources_20260524/no64_meta_stack_cv_summary.csv,meta_stack;stacking;qkvb,192.0,feature_set|model|weight_mode|objective|all_threshold|all_accuracy|all_balanced_accuracy|all_f1|all_tn|all_fp|all_fn|all_tp|all_sensitivity_high|all_specificity_low|all_auc|old_threshold|old_accuracy|old_balanced_accuracy|old_f1|old_tn|old_fp|old_fn|old_tp|old_sensitivity_high|old_specificity_low|old_auc|third_threshold|third_accuracy|third_balanced_accuracy|third_f1|third_tn|third_fp|third_fn|third_tp|third_sensitivity_high|third_specificity_low|third_auc|adapt_threshold|adapt_accuracy|adapt_balanced_accuracy|adapt_f1|adapt_tn|adapt_fp|adapt_fn|adapt_tp|adapt_sensitivity_high|adapt_specificity_low|adapt_auc|holdout_threshold|holdout_accuracy|holdout_balanced_accuracy|holdout_f1|holdout_tn|holdout_fp|holdout_fn|holdout_tp|holdout_sensitivity_high|holdout_specificity_low|holdout_auc|old_guard_092|old_guard_090|selection_score,best_row_by_selection_or_balanced_accuracy,prob_only,extra_d4,domain_label_third_up,old_third_balanced,0.5549999999999999,0.5549999999999999,0.5549999999999999,0.8612521150592216,0.8523652271397933,0.9023445116007018,0.8161434977578476,0.8885869565217391,0.8161434977578476,0.9228070175438596,0.922724586288416,0.944739952718676,0.9148936170212766,0.9305555555555556,0.9214285714285714,0.803921568627451,0.7539743031358885,0.818815331010453,0.6463414634146342,0.8616071428571429,0.6385542168674698,0.6944444444444444,0.672077922077922,0.7280844155844156,0.7727272727272727,0.5714285714285714,0.7555555555555555,0.8376068376068376,0.7015306122448979,0.7524167561761547,0.5,0.903061224489796,0.5,,,,,,,0.8475414020557286,True,True,,,,,,,,,,,,,,,,,
117_old_third_no64_meta_stack_plus_qkvb_tta107_with_dinoPCA_20260524,outputs/batch1_batch2_task567_20260514/task7_adaptation_runs/117_old_third_no64_meta_stack_plus_qkvb_tta107_with_dinoPCA_20260524/no64_meta_stack_cv_summary.csv,meta_stack;stacking;tta;dino;qkvb,576.0,feature_set|model|weight_mode|objective|all_threshold|all_accuracy|all_balanced_accuracy|all_f1|all_tn|all_fp|all_fn|all_tp|all_sensitivity_high|all_specificity_low|all_auc|old_threshold|old_accuracy|old_balanced_accuracy|old_f1|old_tn|old_fp|old_fn|old_tp|old_sensitivity_high|old_specificity_low|old_auc|third_threshold|third_accuracy|third_balanced_accuracy|third_f1|third_tn|third_fp|third_fn|third_tp|third_sensitivity_high|third_specificity_low|third_auc|adapt_threshold|adapt_accuracy|adapt_balanced_accuracy|adapt_f1|adapt_tn|adapt_fp|adapt_fn|adapt_tp|adapt_sensitivity_high|adapt_specificity_low|adapt_auc|holdout_threshold|holdout_accuracy|holdout_balanced_accuracy|holdout_f1|holdout_tn|holdout_fp|holdout_fn|holdout_tp|holdout_sensitivity_high|holdout_specificity_low|holdout_auc|old_guard_092|old_guard_090|selection_score,best_row_by_selection_or_balanced_accuracy,prob_only,extra_d4,domain_label_third_up,old_third_balanced,0.595,0.595,0.595,0.8747884940778342,0.8623513355429908,0.9025151101579256,0.8116591928251121,0.9130434782608696,0.8302752293577982,0.9228070175438596,0.922724586288416,0.948581560283688,0.9148936170212766,0.9305555555555556,0.9214285714285714,0.8300653594771242,0.7679660278745645,0.8181620209059234,0.6341463414634146,0.9017857142857144,0.6666666666666666,0.6944444444444444,0.6850649350649352,0.7232142857142857,0.7272727272727273,0.6428571428571429,0.7441860465116279,0.8717948717948718,0.7325456498388829,0.7393931256713211,0.5263157894736842,0.9387755102040816,0.5714285714285714,,,,,,,0.8562201570943293,True,True,,,,,,,,,,,,,,,,,
118_old_third_no64_meta_stack_qkvb_tta107_domain_invariant_20260524,outputs/batch1_batch2_task567_20260514/task7_adaptation_runs/118_old_third_no64_meta_stack_qkvb_tta107_domain_invariant_20260524/no64_meta_stack_cv_summary.csv,meta_stack;stacking;tta;qkvb,192.0,feature_set|model|weight_mode|objective|all_threshold|all_accuracy|all_balanced_accuracy|all_f1|all_tn|all_fp|all_fn|all_tp|all_sensitivity_high|all_specificity_low|all_auc|old_threshold|old_accuracy|old_balanced_accuracy|old_f1|old_tn|old_fp|old_fn|old_tp|old_sensitivity_high|old_specificity_low|old_auc|third_threshold|third_accuracy|third_balanced_accuracy|third_f1|third_tn|third_fp|third_fn|third_tp|third_sensitivity_high|third_specificity_low|third_auc|adapt_threshold|adapt_accuracy|adapt_balanced_accuracy|adapt_f1|adapt_tn|adapt_fp|adapt_fn|adapt_tp|adapt_sensitivity_high|adapt_specificity_low|adapt_auc|holdout_threshold|holdout_accuracy|holdout_balanced_accuracy|holdout_f1|holdout_tn|holdout_fp|holdout_fn|holdout_tp|holdout_sensitivity_high|holdout_specificity_low|holdout_auc|old_guard_092|old_guard_090|selection_score,best_row_by_selection_or_balanced_accuracy,prob_only,extra_d4,domain_label_third_up,old_third_balanced,0.62,0.62,0.62,0.8510998307952623,0.8397957691557809,0.8862595047767596,0.7937219730941704,0.8858695652173914,0.8009049773755657,0.9228070175438596,0.922724586288416,0.945133963750985,0.9148936170212766,0.9305555555555556,0.9214285714285714,0.7843137254901961,0.7212543554006968,0.7753157665505227,0.5853658536585366,0.8571428571428571,0.5925925925925926,0.6805555555555556,0.7061688311688312,0.737012987012987,0.5909090909090909,0.8214285714285714,0.6933333333333334,0.8162393162393162,0.7205961331901182,0.7448979591836734,0.5789473684210527,0.8622448979591837,0.5057471264367817,,,,,,,0.8334754433551752,True,True,,,,,,,,,,,,,,,,,
119_dinov3_vitl16_qkvb_task7_whole352_last2blocks_verylowlr_5fold_20260524,outputs/batch1_batch2_task567_20260514/task7_adaptation_runs/119_dinov3_vitl16_qkvb_task7_whole352_last2blocks_verylowlr_5fold_20260524/cv_fold_summary.csv,dinov3;dino;qkvb;whole;last2blocks,5.0,fold_id|best_epoch|best_val_selection_metric|test_case_mean_primary_metric|test_case_mean_accuracy|test_case_mean_balanced_accuracy,cv_fold_summary_mean,,,,,,,,0.6999787797441208,0.6818675626405456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.7825428345843928,,,,,,,,,,,,,,,
11_unified_two_stage_adapt72_20260521,outputs/batch1_batch2_task567_20260514/task7_adaptation_runs/11_unified_two_stage_adapt72_20260521/base_candidate_summary.csv,unclassified,40.0,base_name|base_idx|threshold_objective|threshold|train_accuracy|train_balanced_accuracy|train_f1|train_tn|train_fp|train_fn|train_tp|train_auc|old_oof_accuracy|old_oof_balanced_accuracy|old_oof_f1|old_oof_tn|old_oof_fp|old_oof_fn|old_oof_tp|old_oof_auc|adapt_oof_accuracy|adapt_oof_balanced_accuracy|adapt_oof_f1|adapt_oof_tn|adapt_oof_fp|adapt_oof_fn|adapt_oof_tp|adapt_oof_auc|holdout_accuracy|holdout_balanced_accuracy|holdout_f1|holdout_tn|holdout_fp|holdout_fn|holdout_tp|holdout_auc,best_row_by_selection_or_balanced_accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7435897435897436,0.6666219119226638,0.7148227712137486,,,0.4117647058823529,,,,,,,,,,,,,,,,,0.5499999999999999,,,,,,,,,
120_old_third_no64_meta_stack_plus_qkvb_last2_119_20260524,outputs/batch1_batch2_task567_20260514/task7_adaptation_runs/120_old_third_no64_meta_stack_plus_qkvb_last2_119_20260524/no64_meta_stack_cv_summary.csv,meta_stack;stacking;qkvb;last2blocks,192.0,feature_set|model|weight_mode|objective|all_threshold|all_accuracy|all_balanced_accuracy|all_f1|all_tn|all_fp|all_fn|all_tp|all_sensitivity_high|all_specificity_low|all_auc|old_threshold|old_accuracy|old_balanced_accuracy|old_f1|old_tn|old_fp|old_fn|old_tp|old_sensitivity_high|old_specificity_low|old_auc|third_threshold|third_accuracy|third_balanced_accuracy|third_f1|third_tn|third_fp|third_fn|third_tp|third_sensitivity_high|third_specificity_low|third_auc|adapt_threshold|adapt_accuracy|adapt_balanced_accuracy|adapt_f1|adapt_tn|adapt_fp|adapt_fn|adapt_tp|adapt_sensitivity_high|adapt_specificity_low|adapt_auc|holdout_threshold|holdout_accuracy|holdout_balanced_accuracy|holdout_f1|holdout_tn|holdout_fp|holdout_fn|holdout_tp|holdout_sensitivity_high|holdout_specificity_low|holdout_auc|old_guard_092|old_guard_090|selection_score,best_row_by_selection_or_balanced_accuracy,prob_only,extra_d4,domain_label_third_up,old_third_balanced,0.595,0.595,0.595,0.868020304568528,0.8551496393059076,0.896337005264184,0.8026905829596412,0.907608695652174,0.8211009174311926,0.9228070175438596,0.922724586288416,0.9482860520094564,0.9148936170212766,0.9305555555555556,0.9214285714285714,0.8169934640522876,0.7513066202090593,0.7995971254355401,0.6097560975609756,0.8928571428571429,0.6410256410256411,0.6944444444444444,0.6850649350649352,0.7142857142857142,0.7272727272727273,0.6428571428571429,0.7441860465116279,0.8547008547008547,0.7011278195488722,0.7031417830290011,0.4736842105263157,0.9285714285714286,0.5142857142857142,,,,,,,0.8485951741743321,True,True,,,,,,,,,,,,,,,,,
121_dinov3_vitl16_qkvb_task7_crop352_token_lastblock_lowlr_5fold_20260524,outputs/batch1_batch2_task567_20260514/task7_adaptation_runs/121_dinov3_vitl16_qkvb_task7_crop352_token_lastblock_lowlr_5fold_20260524/cv_fold_summary.csv,crop;dinov3;dino;qkvb,5.0,fold_id|best_epoch|best_val_selection_metric|test_case_mean_primary_metric|test_case_mean_accuracy|test_case_mean_balanced_accuracy,cv_fold_summary_mean,,,,,,,,0.6627812203442355,0.6623404098776288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.7537187447189839,,,,,,,,,,,,,,,
122_old_third_no64_meta_stack_plus_qkvb_crop121_20260524,outputs/batch1_batch2_task567_20260514/task7_adaptation_runs/122_old_third_no64_meta_stack_plus_qkvb_crop121_20260524/no64_meta_stack_cv_summary.csv,meta_stack;stacking;crop;qkvb,192.0,feature_set|model|weight_mode|objective|all_threshold|all_accuracy|all_balanced_accuracy|all_f1|all_tn|all_fp|all_fn|all_tp|all_sensitivity_high|all_specificity_low|all_auc|old_threshold|old_accuracy|old_balanced_accuracy|old_f1|old_tn|old_fp|old_fn|old_tp|old_sensitivity_high|old_specificity_low|old_auc|third_threshold|third_accuracy|third_balanced_accuracy|third_f1|third_tn|third_fp|third_fn|third_tp|third_sensitivity_high|third_specificity_low|third_auc|adapt_threshold|adapt_accuracy|adapt_balanced_accuracy|adapt_f1|adapt_tn|adapt_fp|adapt_fn|adapt_tp|adapt_sensitivity_high|adapt_specificity_low|adapt_auc|holdout_threshold|holdout_accuracy|holdout_balanced_accuracy|holdout_f1|holdout_tn|holdout_fp|holdout_fn|holdout_tp|holdout_sensitivity_high|holdout_specificity_low|holdout_auc|old_guard_092|old_guard_090|selection_score,best_row_by_selection_or_balanced_accuracy,prob_only,extra_d4,domain_label_third_up,high_sensitivity,0.595,0.595,0.595,0.8646362098138748,0.8533157048157536,0.8962517059855721,0.8071748878923767,0.8994565217391305,0.8181818181818182,0.9228070175438596,0.922724586288416,0.9480397951142632,0.9148936170212766,0.9305555555555556,0.9214285714285714,0.8104575163398693,0.7507077526132404,0.8001959930313589,0.6219512195121951,0.8794642857142857,0.6375,0.6944444444444444,0.6850649350649352,0.7012987012987012,0.7272727272727273,0.6428571428571429,0.7441860465116279,0.8461538461538461,0.7066326530612245,0.7083780880773362,0.5,0.9132653061224488,0.5135135135135135,,,,,,,0.8474111670348909,True,True,,,,,,,,,,,,,,,,,
123_dinov3_vitl16_qkvb_task7_whole352_nocw_lastblock_5fold_20260524,outputs/batch1_batch2_task567_20260514/task7_adaptation_runs/123_dinov3_vitl16_qkvb_task7_whole352_nocw_lastblock_5fold_20260524/cv_fold_summary.csv,dinov3;dino;qkvb;whole,5.0,fold_id|best_epoch|best_val_selection_metric|test_case_mean_primary_metric|test_case_mean_accuracy|test_case_mean_balanced_accuracy,cv_fold_summary_mean,,,,,,,,0.7115235338332453,0.683377685799432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.7763143685844035,,,,,,,,,,,,,,,
124_old_third_no64_meta_stack_plus_qkvb_nocw123_20260524,outputs/batch1_batch2_task567_20260514/task7_adaptation_runs/124_old_third_no64_meta_stack_plus_qkvb_nocw123_20260524/no64_meta_stack_cv_summary.csv,meta_stack;stacking;qkvb,192.0,feature_set|model|weight_mode|objective|all_threshold|all_accuracy|all_balanced_accuracy|all_f1|all_tn|all_fp|all_fn|all_tp|all_sensitivity_high|all_specificity_low|all_auc|old_threshold|old_accuracy|old_balanced_accuracy|old_f1|old_tn|old_fp|old_fn|old_tp|old_sensitivity_high|old_specificity_low|old_auc|third_threshold|third_accuracy|third_balanced_accuracy|third_f1|third_tn|third_fp|third_fn|third_tp|third_sensitivity_high|third_specificity_low|third_auc|adapt_threshold|adapt_accuracy|adapt_balanced_accuracy|adapt_f1|adapt_tn|adapt_fp|adapt_fn|adapt_tp|adapt_sensitivity_high|adapt_specificity_low|adapt_auc|holdout_threshold|holdout_accuracy|holdout_balanced_accuracy|holdout_f1|holdout_tn|holdout_fp|holdout_fn|holdout_tp|holdout_sensitivity_high|holdout_specificity_low|holdout_auc|old_guard_092|old_guard_090|selection_score,best_row_by_selection_or_balanced_accuracy,prob_only,rf_d4,domain_label_third_up,old_third_balanced,0.5199999999999999,0.5199999999999999,0.5199999999999999,0.8629441624365483,0.8528404659777735,0.8962151491518815,0.8116591928251121,0.8940217391304348,0.8171557562076749,0.9263157894736842,0.9262706855791962,0.9449862096138693,0.9219858156028368,0.9305555555555556,0.9252669039145908,0.803921568627451,0.7462434668989547,0.796875,0.6219512195121951,0.8705357142857143,0.6296296296296297,0.6944444444444444,0.6915584415584416,0.7248376623376624,0.7045454545454546,0.6785714285714286,0.7380952380952381,0.8376068376068376,0.7121374865735768,0.742749731471536,0.5263157894736842,0.8979591836734694,0.5128205128205128,,,,,,,0.8467158292693255,True,True,,,,,,,,,,,,,,,,,
125_dinov3_vitl16_qkvb_task7_whole352_avgpool_lastblock_5fold_20260524,outputs/batch1_batch2_task567_20260514/task7_adaptation_runs/125_dinov3_vitl16_qkvb_task7_whole352_avgpool_lastblock_5fold_20260524/cv_fold_summary.csv,dinov3;dino;qkvb;whole,5.0,fold_id|best_epoch|best_val_selection_metric|test_case_mean_primary_metric|test_case_mean_accuracy|test_case_mean_balanced_accuracy,cv_fold_summary_mean,,,,,,,,0.5821759580657454,0.5828261720622312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.632902246552226,,,,,,,,,,,,,,,
126_dinov3_vitl16_qkvb_task7_whole352_token_headonly_5fold_20260524,outputs/batch1_batch2_task567_20260514/task7_adaptation_runs/126_dinov3_vitl16_qkvb_task7_whole352_token_headonly_5fold_20260524/cv_fold_summary.csv,dinov3;dino;qkvb;whole;headonly,5.0,fold_id|best_epoch|best_val_selection_metric|test_case_mean_primary_metric|test_case_mean_accuracy|test_case_mean_balanced_accuracy,cv_fold_summary_mean,,,,,,,,0.7206817118689803,0.7181985450874107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.7767716426270779,,,,,,,,,,,,,,,
127_old_third_no64_meta_stack_plus_qkvb_headonly126_20260524,outputs/batch1_batch2_task567_20260514/task7_adaptation_runs/127_old_third_no64_meta_stack_plus_qkvb_headonly126_20260524/no64_meta_stack_cv_summary.csv,meta_stack;stacking;qkvb;headonly,192.0,feature_set|model|weight_mode|objective|all_threshold|all_accuracy|all_balanced_accuracy|all_f1|all_tn|all_fp|all_fn|all_tp|all_sensitivity_high|all_specificity_low|all_auc|old_threshold|old_accuracy|old_balanced_accuracy|old_f1|old_tn|old_fp|old_fn|old_tp|old_sensitivity_high|old_specificity_low|old_auc|third_threshold|third_accuracy|third_balanced_accuracy|third_f1|third_tn|third_fp|third_fn|third_tp|third_sensitivity_high|third_specificity_low|third_auc|adapt_threshold|adapt_accuracy|adapt_balanced_accuracy|adapt_f1|adapt_tn|adapt_fp|adapt_fn|adapt_tp|adapt_sensitivity_high|adapt_specificity_low|adapt_auc|holdout_threshold|holdout_accuracy|holdout_balanced_accuracy|holdout_f1|holdout_tn|holdout_fp|holdout_fn|holdout_tp|holdout_sensitivity_high|holdout_specificity_low|holdout_auc|old_guard_092|old_guard_090|selection_score,best_row_by_selection_or_balanced_accuracy,prob_only,extra_d4,domain_label_third_up,high_sensitivity,0.585,0.585,0.585,0.868020304568528,0.8560330961201014,0.9007725677519984,0.8071748878923767,0.904891304347826,0.821917808219178,0.9228070175438596,0.922724586288416,0.9497635933806146,0.9148936170212766,0.9305555555555556,0.9214285714285714,0.8169934640522876,0.7551720383275261,0.8104311846689896,0.6219512195121951,0.8883928571428571,0.6455696202531646,0.6944444444444444,0.6850649350649352,0.7167207792207791,0.7272727272727273,0.6428571428571429,0.7441860465116279,0.8547008547008547,0.7117346938775511,0.7254296455424275,0.5,0.923469387755102,0.5277777777777778,,,,,,,0.8499094163346108,True,True,,,,,,,,,,,,,,,,,
129_dinov3_vitl16_qkvb_task7_whole352_token_linearhead_lastblock_5fold_20260524,outputs/batch1_batch2_task567_20260514/task7_adaptation_runs/129_dinov3_vitl16_qkvb_task7_whole352_token_linearhead_lastblock_5fold_20260524/cv_fold_summary.csv,dinov3;dino;qkvb;whole,5.0,fold_id|best_epoch|best_val_selection_metric|test_case_mean_primary_metric|test_case_mean_accuracy|test_case_mean_balanced_accuracy,cv_fold_summary_mean,,,,,,,,0.6861984565223199,0.6982468938345674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.7634955843077991,,,,,,,,,,,,,,,
130_old_third_no64_meta_stack_plus_qkvb_linear129_20260524,outputs/batch1_batch2_task567_20260514/task7_adaptation_runs/130_old_third_no64_meta_stack_plus_qkvb_linear129_20260524/no64_meta_stack_cv_summary.csv,meta_stack;stacking;qkvb,192.0,feature_set|model|weight_mode|objective|all_threshold|all_accuracy|all_balanced_accuracy|all_f1|all_tn|all_fp|all_fn|all_tp|all_sensitivity_high|all_specificity_low|all_auc|old_threshold|old_accuracy|old_balanced_accuracy|old_f1|old_tn|old_fp|old_fn|old_tp|old_sensitivity_high|old_specificity_low|old_auc|third_threshold|third_accuracy|third_balanced_accuracy|third_f1|third_tn|third_fp|third_fn|third_tp|third_sensitivity_high|third_specificity_low|third_auc|adapt_threshold|adapt_accuracy|adapt_balanced_accuracy|adapt_f1|adapt_tn|adapt_fp|adapt_fn|adapt_tp|adapt_sensitivity_high|adapt_specificity_low|adapt_auc|holdout_threshold|holdout_accuracy|holdout_balanced_accuracy|holdout_f1|holdout_tn|holdout_fp|holdout_fn|holdout_tp|holdout_sensitivity_high|holdout_specificity_low|holdout_auc|old_guard_092|old_guard_090|selection_score,best_row_by_selection_or_balanced_accuracy,prob_only,logreg_plain_c0.03,none,old_third_balanced,0.3699999999999999,0.3699999999999999,0.3699999999999999,0.8510998307952623,0.8521641645544941,0.8985060440631703,0.8565022421524664,0.8478260869565217,0.8127659574468085,0.9228070175438596,0.922798463356974,0.9452324665090622,0.9219858156028368,0.9236111111111112,0.9219858156028368,0.7843137254901961,0.7715047909407666,0.799052700348432,0.7439024390243902,0.7991071428571429,0.648936170212766,0.6944444444444444,0.6266233766233766,0.6996753246753247,0.9318181818181818,0.3214285714285714,0.7884615384615384,0.811965811965812,0.6968313641245971,0.6969656283566057,0.5263157894736842,0.8673469387755102,0.4761904761904761,,,,,,,0.8505871871834796,True,True,,,,,,,,,,,,,,,,,
131_dinov3_vitl16_qkvb_task7_whole352_token_lastblock_lowlr_seed24_5fold_20260524,outputs/batch1_batch2_task567_20260514/task7_adaptation_runs/131_dinov3_vitl16_qkvb_task7_whole352_token_lastblock_lowlr_seed24_5fold_20260524/cv_fold_summary.csv,dinov3;dino;qkvb;whole,5.0,fold_id|best_epoch|best_val_selection_metric|test_case_mean_primary_metric|test_case_mean_accuracy|test_case_mean_balanced_accuracy,cv_fold_summary_mean,,,,,,,,0.715491778435435,0.7027731602743923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.7715653314382809,,,,,,,,,,,,,,,
132_old_third_no64_meta_stack_plus_qkvb_seed24_131_20260524,outputs/batch1_batch2_task567_20260514/task7_adaptation_runs/132_old_third_no64_meta_stack_plus_qkvb_seed24_131_20260524/no64_meta_stack_cv_summary.csv,meta_stack;stacking;qkvb,192.0,feature_set|model|weight_mode|objective|all_threshold|all_accuracy|all_balanced_accuracy|all_f1|all_tn|all_fp|all_fn|all_tp|all_sensitivity_high|all_specificity_low|all_auc|old_threshold|old_accuracy|old_balanced_accuracy|old_f1|old_tn|old_fp|old_fn|old_tp|old_sensitivity_high|old_specificity_low|old_auc|third_threshold|third_accuracy|third_balanced_accuracy|third_f1|third_tn|third_fp|third_fn|third_tp|third_sensitivity_high|third_specificity_low|third_auc|adapt_threshold|adapt_accuracy|adapt_balanced_accuracy|adapt_f1|adapt_tn|adapt_fp|adapt_fn|adapt_tp|adapt_sensitivity_high|adapt_specificity_low|adapt_auc|holdout_threshold|holdout_accuracy|holdout_balanced_accuracy|holdout_f1|holdout_tn|holdout_fp|holdout_fn|holdout_tp|holdout_sensitivity_high|holdout_specificity_low|holdout_auc|old_guard_092|old_guard_090|selection_score,best_row_by_selection_or_balanced_accuracy,prob_only,logreg_plain_c0.1,none,old_third_balanced,0.3749999999999999,0.3749999999999999,0.3749999999999999,0.8612521150592216,0.8576659680249561,0.8944482355234938,0.8430493273542601,0.8722826086956522,0.8209606986899564,0.9192982456140352,0.9192523640661938,0.9402580772261624,0.9148936170212766,0.9236111111111112,0.9181494661921707,0.8071895424836601,0.7793989547038327,0.7998148954703834,0.7195121951219512,0.8392857142857143,0.6666666666666666,0.6805555555555556,0.6217532467532467,0.713474025974026,0.8863636363636364,0.3571428571428571,0.7722772277227723,0.8461538461538461,0.7172395273899033,0.6828678839957035,0.5263157894736842,0.9081632653061223,0.5263157894736842,,,,,,,0.8527255783981305,True,False,,,,,,,,,,,,,,,,,
133_dinov3_vitl16_qkvb_task7_whole352_token_lastblock_lowlr_seed25_5fold_20260524,outputs/batch1_batch2_task567_20260514/task7_adaptation_runs/133_dinov3_vitl16_qkvb_task7_whole352_token_lastblock_lowlr_seed25_5fold_20260524/cv_fold_summary.csv,dinov3;dino;qkvb;whole,5.0,fold_id|best_epoch|best_val_selection_metric|test_case_mean_primary_metric|test_case_mean_accuracy|test_case_mean_balanced_accuracy,cv_fold_summary_mean,,,,,,,,0.6933514941133285,0.6835197817727947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.7674648650266231,,,,,,,,,,,,,,,
